payment_id,customer_id,rental_id,amount,payment_date
26081,347,9582,4.99,2017-04-30
26082,347,9856,3.99,2017-04-30
26083,347,9876,2.99,2017-04-30
26084,348,3494,4.99,2017-04-05
26085,348,3610,4.99,2017-04-06
26086,348,4556,9.99,2017-04-08
26087,348,4633,0.99,2017-04-08
26088,348,4699,0.99,2017-04-08
26089,348,4807,8.99,2017-04-08
26090,348,5345,4.99,2017-04-09
26091,348,5965,0.99,2017-04-10
26092,348,6776,2.99,2017-04-12
26093,348,7380,2.99,2017-04-27
26094,348,7482,6.99,2017-04-27
26095,348,7825,4.99,2017-04-28
26096,348,8500,2.99,2017-04-29
26097,348,8569,4.99,2017-04-29
26098,348,8682,4.99,2017-04-29
26099,348,9482,2.99,2017-04-30
26100,349,3488,3.99,2017-04-05
26101,349,4190,2.99,2017-04-07
26102,349,4494,5.99,2017-04-08
26103,349,4881,0.99,2017-04-08
26104,349,5433,4.99,2017-04-09
26105,349,7002,4.99,2017-04-26
26106,349,7046,4.99,2017-04-27
26107,349,7702,2.99,2017-04-28
26108,349,8297,4.99,2017-04-29
26109,349,9262,1.99,2017-04-30
26110,349,9670,5.99,2017-04-30
26111,349,9731,0.99,2017-04-30
26112,350,3529,0.99,2017-04-05
26113,350,3893,5.99,2017-04-06
26114,350,4767,2.99,2017-04-08
26115,350,5240,0.99,2017-04-09
26116,350,5303,2.99,2017-04-09
26117,350,5786,1.99,2017-04-10
26118,350,6408,3.99,2017-04-11
26119,350,7416,4.99,2017-04-27
26120,351,3836,2.99,2017-04-06
26121,351,4544,0.99,2017-04-08
26122,351,4756,1.99,2017-04-08
26123,351,4761,5.99,2017-04-08
26124,351,5280,0.99,2017-04-09
26125,351,5912,3.99,2017-04-10
26126,351,6180,3.99,2017-04-11
26127,351,6664,4.99,2017-04-12
26128,351,6777,5.99,2017-04-12
26129,351,7630,4.99,2017-04-27
26130,351,8512,4.99,2017-04-29
26131,351,9707,7.99,2017-04-30
26132,351,10119,0.99,2017-04-30
26133,352,4116,4.99,2017-04-07
26134,352,6329,5.99,2017-04-11
26135,352,7033,2.99,2017-04-27
26136,352,7419,7.99,2017-04-27
26137,352,7512,6.99,2017-04-27
26138,352,7579,4.99,2017-04-27
26139,352,7845,5.99,2017-04-28
26140,352,7886,2.99,2017-04-28
26141,352,9463,0.99,2017-04-30
26142,353,4380,5.99,2017-04-07
26143,353,6559,1.99,2017-04-12
26144,353,6610,3.99,2017-04-12
26145,353,7993,3.99,2017-04-28
26146,353,10071,2.99,2017-04-30
26147,354,3821,2.99,2017-04-06
26148,354,4034,0.99,2017-04-07
26149,354,4449,5.99,2017-04-07
26150,354,4745,2.99,2017-04-08
26151,354,5354,4.99,2017-04-09
26152,354,5556,4.99,2017-04-10
26153,354,5873,3.99,2017-04-10
26154,354,6054,0.99,2017-04-11
26155,354,6838,4.99,2017-04-12
26156,354,6926,0.99,2017-04-26
26157,354,6939,5.99,2017-04-26
26158,354,7148,0.99,2017-04-27
26159,354,7235,2.99,2017-04-27
26160,354,7241,0.99,2017-04-27
26161,354,8321,4.99,2017-04-29
26162,354,8477,8.99,2017-04-29
26163,354,8609,4.99,2017-04-29
26164,354,8921,0.99,2017-04-30
26165,354,9130,2.99,2017-04-30
26166,355,3567,5.99,2017-04-06
26167,355,3730,6.99,2017-04-06
26168,355,5210,4.99,2017-04-09
26169,355,5564,5.99,2017-04-10
26170,355,6127,0.99,2017-04-11
26171,355,6262,6.99,2017-04-11
26172,355,6437,2.99,2017-04-11
26173,355,6669,4.99,2017-04-12
26174,355,7108,4.99,2017-04-27
26175,355,7477,5.99,2017-04-27
26176,355,8418,1.99,2017-04-29
26177,356,3829,6.99,2017-04-06
26178,356,4599,4.99,2017-04-08
26179,356,5513,0.99,2017-04-09
26180,356,6593,4.99,2017-04-12
26181,356,6648,0.99,2017-04-12
26182,356,7079,2.99,2017-04-27
26183,356,7758,1.99,2017-04-28
26184,356,7902,0.99,2017-04-28
26185,356,8198,3.99,2017-04-28
26186,356,8975,5.99,2017-04-30
26187,356,9037,4.99,2017-04-30
26188,356,9523,3.99,2017-04-30
26189,356,9883,6.99,2017-04-30
26190,357,3865,3.99,2017-04-06
26191,357,4478,0.99,2017-04-07
26192,357,5896,0.99,2017-04-10
26193,357,6288,8.99,2017-04-11
26194,357,6367,4.99,2017-04-11
26195,357,6405,2.99,2017-04-11
26196,357,6839,0.99,2017-04-12
26197,357,7353,2.99,2017-04-27
26198,357,7366,5.99,2017-04-27
26199,357,8041,2.99,2017-04-28
26200,357,8124,2.99,2017-04-28
26201,357,9233,3.99,2017-04-30
26202,358,3753,2.99,2017-04-06
26203,358,3809,2.99,2017-04-06
26204,358,5023,5.99,2017-04-09
26205,358,6362,2.99,2017-04-11
26206,358,8621,2.99,2017-04-29
26207,358,9062,0.99,2017-04-30
26208,358,9568,0.99,2017-04-30
26209,358,10193,2.99,2017-04-30
26210,359,4830,7.99,2017-04-08
26211,359,6424,9.99,2017-04-11
26212,359,6542,2.99,2017-04-12
26213,359,6741,0.99,2017-04-12
26214,359,7098,0.99,2017-04-27
26215,359,7115,0.99,2017-04-27
26216,359,8174,4.99,2017-04-28
26217,359,9898,4.99,2017-04-30
26218,359,10174,5.99,2017-04-30
26219,360,4056,4.99,2017-04-07
26220,360,4487,7.99,2017-04-07
26221,360,5456,2.99,2017-04-09
26222,360,5834,1.99,2017-04-10
26223,360,5995,3.99,2017-04-10
26224,360,6442,0.99,2017-04-11
26225,360,6770,5.99,2017-04-12
26226,360,7251,2.99,2017-04-27
26227,360,7588,9.99,2017-04-27
26228,360,7654,4.99,2017-04-28
26229,360,7908,3.99,2017-04-28
26230,360,8220,2.99,2017-04-28
26231,360,8361,2.99,2017-04-29
26232,360,9283,4.99,2017-04-30
26233,360,9352,0.99,2017-04-30
26234,360,9623,2.99,2017-04-30
26235,360,9659,3.99,2017-04-30
26236,361,5154,2.99,2017-04-09
26237,361,6152,0.99,2017-04-11
26238,361,6829,4.99,2017-04-12
26239,361,6911,0.99,2017-04-12
26240,361,6914,1.99,2017-04-12
26241,361,7538,2.99,2017-04-27
26242,361,7712,2.99,2017-04-28
26243,361,8189,4.99,2017-04-28
26244,361,10145,1.99,2017-04-30
26245,361,10151,4.99,2017-04-30
26246,362,4646,8.99,2017-04-08
26247,362,5227,4.99,2017-04-09
26248,362,5563,1.99,2017-04-10
26249,362,5690,5.99,2017-04-10
26250,362,6204,4.99,2017-04-11
26251,362,6576,4.99,2017-04-12
26252,362,6981,4.99,2017-04-26
26253,362,7172,1.99,2017-04-27
26254,362,7485,2.99,2017-04-27
26255,362,8081,2.99,2017-04-28
26256,362,8325,2.99,2017-04-29
26257,362,8364,4.99,2017-04-29
26258,362,8662,0.99,2017-04-29
26259,362,8714,2.99,2017-04-29
26260,362,9784,4.99,2017-04-30
26261,363,3726,3.99,2017-04-06
26262,363,5687,3.99,2017-04-10
26263,363,5758,6.99,2017-04-10
26264,363,6140,4.99,2017-04-11
26265,363,6705,4.99,2017-04-12
26266,363,6821,2.99,2017-04-12
26267,363,6878,4.99,2017-04-12
26268,363,7256,2.99,2017-04-27
26269,363,7708,4.99,2017-04-28
26270,363,8121,2.99,2017-04-28
26271,363,8522,3.99,2017-04-29
26272,363,8804,2.99,2017-04-29
26273,363,8841,4.99,2017-04-29
26274,363,9968,4.99,2017-04-30
26275,363,9977,8.99,2017-04-30
26276,364,3678,4.99,2017-04-06
26277,364,3961,4.99,2017-04-06
26278,364,4047,0.99,2017-04-07
26279,364,4689,4.99,2017-04-08
26280,364,5872,10.99,2017-04-10
26281,364,7272,2.99,2017-04-27
26282,364,9266,4.99,2017-04-30
26283,364,10092,0.99,2017-04-30
26284,365,4583,1.99,2017-04-08
26285,365,6604,4.99,2017-04-12
26286,365,7488,7.99,2017-04-27
26287,365,7634,4.99,2017-04-27
26288,365,8168,4.99,2017-04-28
26289,365,8782,4.99,2017-04-29
26290,365,8856,3.99,2017-04-29
26291,365,9122,2.99,2017-04-30
26292,365,9184,4.99,2017-04-30
26293,365,9540,2.99,2017-04-30
26294,366,3632,4.99,2017-04-06
26295,366,3834,2.99,2017-04-06
26296,366,4276,2.99,2017-04-07
26297,366,4569,5.99,2017-04-08
26298,366,5364,0.99,2017-04-09
26299,366,6112,6.99,2017-04-11
26300,366,6366,4.99,2017-04-11
26301,366,6533,6.99,2017-04-12
26302,366,6738,5.99,2017-04-12
26303,366,6842,0.99,2017-04-12
26304,366,6971,4.99,2017-04-26
26305,366,7344,1.99,2017-04-27
26306,366,7562,2.99,2017-04-27
26307,366,7602,4.99,2017-04-27
26308,366,7805,6.99,2017-04-28
26309,366,8169,4.99,2017-04-28
26310,366,8260,1.99,2017-04-28
26311,366,8928,2.99,2017-04-30
26312,366,9316,6.99,2017-04-30
26313,366,10198,2.99,2017-04-30
26314,367,4251,8.99,2017-04-07
26315,367,5490,4.99,2017-04-09
26316,367,5538,4.99,2017-04-10
26317,367,5839,2.99,2017-04-10
26318,367,6228,2.99,2017-04-11
26319,367,6716,0.99,2017-04-12
26320,367,6835,5.99,2017-04-12
26321,367,8490,0.99,2017-04-29
26322,367,9030,3.99,2017-04-30
26323,367,9430,4.99,2017-04-30
26324,367,9912,4.99,2017-04-30
26325,368,3608,4.99,2017-04-06
26326,368,4066,0.99,2017-04-07
26327,368,4584,0.99,2017-04-08
26328,368,4913,8.99,2017-04-08
26329,368,6124,4.99,2017-04-11
26330,368,6154,5.99,2017-04-11
26331,368,6681,2.99,2017-04-12
26332,368,7571,4.99,2017-04-27
26333,368,8045,0.99,2017-04-28
26334,368,8226,2.99,2017-04-28
26335,368,9400,5.99,2017-04-30
26336,368,9833,6.99,2017-04-30
26337,369,3490,6.99,2017-04-05
26338,369,3903,2.99,2017-04-06
26339,369,4859,4.99,2017-04-08
26340,369,5043,1.99,2017-04-09
26341,369,5496,7.99,2017-04-09
26342,369,5561,2.99,2017-04-10
26343,369,8236,2.99,2017-04-28
26344,369,8826,2.99,2017-04-29
26345,369,9032,4.99,2017-04-30
26346,369,9089,0.99,2017-04-30
26347,369,9543,0.99,2017-04-30
26348,369,9973,4.99,2017-04-30
26349,370,4400,7.99,2017-04-07
26350,370,6714,0.99,2017-04-12
26351,370,6968,0.99,2017-04-26
26352,370,7152,7.99,2017-04-27
26353,370,7226,6.99,2017-04-27
26354,370,7797,0.99,2017-04-28
26355,370,8258,0.99,2017-04-28
26356,370,10095,0.99,2017-04-30
26357,371,4115,8.99,2017-04-07
26358,371,4612,1.99,2017-04-08
26359,371,5171,4.99,2017-04-09
26360,371,5614,0.99,2017-04-10
26361,371,6000,2.99,2017-04-10
26362,371,6460,1.99,2017-04-11
26363,371,6922,0.99,2017-04-12
26364,371,7408,3.99,2017-04-27
26365,371,8138,4.99,2017-04-28
26366,371,9008,4.99,2017-04-30
26367,371,9117,8.99,2017-04-30
26368,371,9635,0.99,2017-04-30
26369,372,5229,4.99,2017-04-09
26370,372,5314,2.99,2017-04-09
26371,372,5352,2.99,2017-04-09
26372,372,5501,6.99,2017-04-09
26373,372,5914,7.99,2017-04-10
26374,372,6692,4.99,2017-04-12
26375,372,7190,4.99,2017-04-27
26376,372,7234,5.99,2017-04-27
26377,372,7735,4.99,2017-04-28
26378,372,8009,7.99,2017-04-28
26379,372,8059,2.99,2017-04-28
26380,372,8358,0.99,2017-04-29
26381,372,8724,0.99,2017-04-29
26382,372,8755,2.99,2017-04-29
26383,372,8837,8.99,2017-04-29
26384,372,9128,5.99,2017-04-30
26385,373,3609,2.99,2017-04-06
26386,373,3667,4.99,2017-04-06
26387,373,4325,7.99,2017-04-07
26388,373,5120,5.99,2017-04-09
26389,373,6202,3.99,2017-04-11
26390,373,6311,0.99,2017-04-11
26391,373,6944,4.99,2017-04-26
26392,373,7094,0.99,2017-04-27
26393,373,7206,3.99,2017-04-27
26394,373,7615,0.99,2017-04-27
26395,373,8611,3.99,2017-04-29
26396,373,9327,8.99,2017-04-30
26397,373,9397,4.99,2017-04-30
26398,373,9480,0.99,2017-04-30
26399,373,9966,4.99,2017-04-30
26400,373,10010,6.99,2017-04-30
26401,373,10221,4.99,2017-04-30
26402,374,3797,1.99,2017-04-06
26403,374,5463,4.99,2017-04-09
26404,374,5570,6.99,2017-04-10
26405,374,5591,3.99,2017-04-10
26406,374,5945,2.99,2017-04-10
26407,374,6315,0.99,2017-04-11
26408,374,7837,0.99,2017-04-28
26409,374,8586,7.99,2017-04-29
26410,374,9113,0.99,2017-04-30
26411,374,9866,6.99,2017-04-30
26412,375,3981,6.99,2017-04-06
26413,375,4335,4.99,2017-04-07
26414,375,5474,2.99,2017-04-09
26415,375,7856,4.99,2017-04-28
26416,375,8900,2.99,2017-04-29
26417,376,3719,2.99,2017-04-06
26418,376,4163,0.99,2017-04-07
26419,376,4166,8.99,2017-04-07
26420,376,4320,3.99,2017-04-07
26421,376,4554,5.99,2017-04-08
26422,376,4869,4.99,2017-04-08
26423,376,5675,4.99,2017-04-10
26424,376,6524,6.99,2017-04-12
26425,376,6545,8.99,2017-04-12
26426,376,6807,2.99,2017-04-12
26427,376,8269,2.99,2017-04-28
26428,376,8420,5.99,2017-04-29
26429,376,9773,4.99,2017-04-30
26430,376,9828,2.99,2017-04-30
26431,376,9872,0.99,2017-04-30
26432,377,3858,2.99,2017-04-06
26433,377,4053,0.99,2017-04-07
26434,377,4077,0.99,2017-04-07
26435,377,4225,0.99,2017-04-07
26436,377,6893,7.99,2017-04-12
26437,377,7697,1.99,2017-04-28
26438,377,8018,10.99,2017-04-28
26439,377,8916,4.99,2017-04-30
26440,377,9461,3.99,2017-04-30
26441,377,9564,0.99,2017-04-30
26442,377,10013,4.99,2017-04-30
26443,377,10183,8.99,2017-04-30
26444,378,3759,4.99,2017-04-06
26445,378,4755,0.99,2017-04-08
26446,378,5578,1.99,2017-04-10
26447,378,6233,1.99,2017-04-11
26448,378,7888,0.99,2017-04-28
26449,378,8740,2.99,2017-04-29
26450,378,9668,3.99,2017-04-30
26451,378,9868,2.99,2017-04-30
26452,379,3788,4.99,2017-04-06
26453,379,4740,2.99,2017-04-08
26454,379,5402,4.99,2017-04-09
26455,379,6235,7.99,2017-04-11
26456,379,7041,4.99,2017-04-27
26457,379,10041,4.99,2017-04-30
26458,380,3637,2.99,2017-04-06
26459,380,3688,4.99,2017-04-06
26460,380,4675,2.99,2017-04-08
26461,380,4706,4.99,2017-04-08
26462,380,5339,0.99,2017-04-09
26463,380,7021,8.99,2017-04-27
26464,380,7167,2.99,2017-04-27
26465,380,7435,0.99,2017-04-27
26466,380,7443,2.99,2017-04-27
26467,380,7773,2.99,2017-04-28
26468,380,7974,3.99,2017-04-28
26469,380,9056,0.99,2017-04-30
26470,380,9261,6.99,2017-04-30
26471,380,9710,10.99,2017-04-30
26472,381,3812,0.99,2017-04-06
26473,381,3970,2.99,2017-04-06
26474,381,4735,0.99,2017-04-08
26475,381,5689,0.99,2017-04-10
26476,381,6116,2.99,2017-04-11
26477,381,6451,4.99,2017-04-11
26478,381,6778,2.99,2017-04-12
26479,381,7375,2.99,2017-04-27
26480,381,7645,2.99,2017-04-27
26481,381,8688,0.99,2017-04-29
26482,381,9144,0.99,2017-04-30
26483,381,9173,4.99,2017-04-30
26484,381,9822,2.99,2017-04-30
26485,381,10033,4.99,2017-04-30
26486,382,3480,3.99,2017-04-05
26487,382,4351,4.99,2017-04-07
26488,382,5004,4.99,2017-04-08
26489,382,5816,0.99,2017-04-10
26490,382,7625,0.99,2017-04-27
26491,382,8777,0.99,2017-04-29
26492,382,8871,9.99,2017-04-29
26493,382,8993,4.99,2017-04-30
26494,382,9067,6.99,2017-04-30
26495,382,9555,0.99,2017-04-30
26496,383,4747,5.99,2017-04-08
26497,383,6091,4.99,2017-04-11
26498,383,6244,0.99,2017-04-11
26499,383,6775,4.99,2017-04-12
26500,383,7367,3.99,2017-04-27
26501,383,8367,2.99,2017-04-29
26502,383,8635,0.99,2017-04-29
26503,383,9653,0.99,2017-04-30
26504,383,9678,0.99,2017-04-30
26505,384,4424,0.99,2017-04-07
26506,384,5250,0.99,2017-04-09
26507,384,5608,4.99,2017-04-10
26508,384,5797,4.99,2017-04-10
26509,384,5966,2.99,2017-04-10
26510,384,6387,0.99,2017-04-11
26511,384,7799,0.99,2017-04-28
26512,384,8445,1.99,2017-04-29
26513,385,3878,8.99,2017-04-06
26514,385,3953,0.99,2017-04-06
26515,385,4714,6.99,2017-04-08
26516,385,5783,2.99,2017-04-10
26517,385,6445,4.99,2017-04-11
26518,385,6933,4.99,2017-04-26
26519,385,7776,0.99,2017-04-28
26520,385,8346,2.99,2017-04-29
26521,385,8518,2.99,2017-04-29
26522,385,9570,2.99,2017-04-30
26523,385,9704,4.99,2017-04-30
26524,386,3783,6.99,2017-04-06
26525,386,4189,8.99,2017-04-07
26526,386,5524,0.99,2017-04-10
26527,386,5953,2.99,2017-04-10
26528,386,6037,4.99,2017-04-11
26529,386,6222,2.99,2017-04-11
26530,386,6261,2.99,2017-04-11
26531,386,6324,3.99,2017-04-11
26532,386,6715,4.99,2017-04-12
26533,386,8340,4.99,2017-04-29
26534,386,8751,2.99,2017-04-29
26535,386,9602,0.99,2017-04-30
26536,386,9686,5.99,2017-04-30
26537,387,6216,4.99,2017-04-11
26538,387,6456,6.99,2017-04-11
26539,387,6517,5.99,2017-04-12
26540,387,7497,0.99,2017-04-27
26541,387,8090,2.99,2017-04-28
26542,388,4947,5.99,2017-04-08
26543,388,5899,2.99,2017-04-10
26544,388,6321,2.99,2017-04-11
26545,388,6452,2.99,2017-04-11
26546,388,7985,5.99,2017-04-28
26547,388,8456,3.99,2017-04-29
26548,388,9213,0.99,2017-04-30
26549,388,9368,2.99,2017-04-30
26550,388,9840,2.99,2017-04-30
26551,388,9940,0.99,2017-04-30
26552,388,10044,2.99,2017-04-30
26553,389,3527,0.99,2017-04-05
26554,389,4443,6.99,2017-04-07
26555,389,5249,0.99,2017-04-09
26556,389,5626,3.99,2017-04-10
26557,389,6104,2.99,2017-04-11
26558,389,6600,3.99,2017-04-12
26559,389,7029,4.99,2017-04-27
26560,389,7896,8.99,2017-04-28
26561,389,7977,4.99,2017-04-28
26562,389,8338,6.99,2017-04-29
26563,389,8887,4.99,2017-04-29
26564,389,10217,4.99,2017-04-30
26565,390,3999,2.99,2017-04-06
26566,390,4022,4.99,2017-04-07
26567,390,4191,3.99,2017-04-07
26568,390,4310,2.99,2017-04-07
26569,390,4968,5.99,2017-04-08
26570,390,6215,4.99,2017-04-11
26571,390,6430,0.99,2017-04-11
26572,390,7515,3.99,2017-04-27
26573,390,7595,5.99,2017-04-27
26574,390,8493,0.99,2017-04-29
26575,390,9251,5.99,2017-04-30
26576,390,9314,2.99,2017-04-30
26577,390,9825,4.99,2017-04-30
26578,390,10061,4.99,2017-04-30
26579,391,4188,5.99,2017-04-07
26580,391,4716,0.99,2017-04-08
26581,391,4753,0.99,2017-04-08
26582,391,5583,7.99,2017-04-10
26583,391,5599,4.99,2017-04-10
26584,391,6302,3.99,2017-04-11
26585,391,6463,2.99,2017-04-11
26586,391,8016,0.99,2017-04-28
26587,391,8908,0.99,2017-04-29
26588,391,8913,6.99,2017-04-30
26589,391,9225,0.99,2017-04-30
26590,391,10210,7.99,2017-04-30
26591,392,3566,2.99,2017-04-06
26592,392,6061,0.99,2017-04-11
26593,392,6406,2.99,2017-04-11
26594,392,7692,2.99,2017-04-28
26595,392,7981,1.99,2017-04-28
26596,392,8254,0.99,2017-04-28
26597,392,8612,9.99,2017-04-29
26598,392,10085,0.99,2017-04-30
26599,393,4275,2.99,2017-04-07
26600,393,4546,8.99,2017-04-08
26601,393,4632,5.99,2017-04-08
26602,393,4791,7.99,2017-04-08
26603,393,5099,4.99,2017-04-09
26604,393,6221,2.99,2017-04-11
26605,393,6513,0.99,2017-04-12
26606,393,6930,8.99,2017-04-26
26607,393,7486,0.99,2017-04-27
26608,393,8004,4.99,2017-04-28
26609,393,8448,0.99,2017-04-29
26610,393,9763,7.99,2017-04-30
26611,393,10158,1.99,2017-04-30
26612,394,3543,0.99,2017-04-06
26613,394,3873,6.99,2017-04-06
26614,394,4009,2.99,2017-04-06
26615,394,4307,6.99,2017-04-07
26616,394,5183,4.99,2017-04-09
26617,394,5535,4.99,2017-04-10
26618,394,6059,4.99,2017-04-11
26619,394,7445,3.99,2017-04-27
26620,394,9147,0.99,2017-04-30
26621,394,9864,0.99,2017-04-30
26622,395,3684,0.99,2017-04-06
26623,395,4185,5.99,2017-04-07
26624,395,4393,4.99,2017-04-07
26625,395,5087,0.99,2017-04-09
26626,395,5136,0.99,2017-04-09
26627,395,7740,2.99,2017-04-28
26628,395,7986,7.99,2017-04-28
26629,396,3909,6.99,2017-04-06
26630,396,5059,1.99,2017-04-09
26631,396,6335,2.99,2017-04-11
26632,396,6764,4.99,2017-04-12
26633,396,6771,2.99,2017-04-12
26634,396,7142,0.99,2017-04-27
26635,396,7313,2.99,2017-04-27
26636,396,8371,2.99,2017-04-29
26637,396,8807,2.99,2017-04-29
26638,396,9344,5.99,2017-04-30
26639,396,10120,2.99,2017-04-30
26640,396,10124,0.99,2017-04-30
26641,396,10195,6.99,2017-04-30
26642,397,3489,5.99,2017-04-05
26643,397,4036,0.99,2017-04-07
26644,397,5103,4.99,2017-04-09
26645,397,5598,4.99,2017-04-10
26646,397,5763,4.99,2017-04-10
26647,397,6014,2.99,2017-04-11
26648,397,6266,2.99,2017-04-11
26649,397,6471,4.99,2017-04-11
26650,397,7356,2.99,2017-04-27
26651,397,7892,4.99,2017-04-28
26652,397,8103,6.99,2017-04-28
26653,397,9495,0.99,2017-04-30
26654,397,9608,1.99,2017-04-30
26655,398,5234,5.99,2017-04-09
26656,398,8119,3.99,2017-04-28
26657,398,8204,4.99,2017-04-28
26658,398,8428,7.99,2017-04-29
26659,398,9042,2.99,2017-04-30
26660,398,9281,5.99,2017-04-30
26661,398,9771,1.99,2017-04-30
26662,399,4957,0.99,2017-04-08
26663,399,4981,4.99,2017-04-08
26664,399,5507,0.99,2017-04-09
26665,399,6006,2.99,2017-04-11
26666,399,6229,6.99,2017-04-11
26667,399,6674,4.99,2017-04-12
26668,399,8461,5.99,2017-04-29
26669,399,9728,2.99,2017-04-30
26670,400,4573,6.99,2017-04-08
26671,400,4645,2.99,2017-04-08
26672,400,5212,6.99,2017-04-09
26673,400,5222,5.99,2017-04-09
26674,400,6790,5.99,2017-04-12
26675,400,6994,2.99,2017-04-26
26676,400,7296,2.99,2017-04-27
26677,400,7682,5.99,2017-04-28
26678,400,9177,5.99,2017-04-30
26679,400,9756,4.99,2017-04-30
26680,400,10187,2.99,2017-04-30
26681,401,4059,0.99,2017-04-07
26682,401,4292,7.99,2017-04-07
26683,401,5923,0.99,2017-04-10
26684,267,9059,3.99,2017-04-30
26685,401,7651,4.99,2017-04-28
26686,401,8450,2.99,2017-04-29
26687,401,8669,2.99,2017-04-29
26688,401,8722,8.99,2017-04-29
26689,401,9701,4.99,2017-04-30
26690,401,10171,0.99,2017-04-30
26691,402,3564,6.99,2017-04-06
26692,402,3612,3.99,2017-04-06
26693,402,3755,5.99,2017-04-06
26694,402,4399,2.99,2017-04-07
26695,402,4604,3.99,2017-04-08
26696,402,5329,4.99,2017-04-09
26697,402,6183,2.99,2017-04-11
26698,402,6283,3.99,2017-04-11
26699,402,7633,0.99,2017-04-27
26700,402,8521,7.99,2017-04-29
26701,402,9657,6.99,2017-04-30
26702,402,9779,0.99,2017-04-30
26703,403,3644,6.99,2017-04-06
26704,403,3737,3.99,2017-04-06
26705,403,4096,4.99,2017-04-07
26706,403,5982,4.99,2017-04-10
26707,403,6322,2.99,2017-04-11
26708,403,6342,4.99,2017-04-11
26709,403,7103,4.99,2017-04-27
26710,403,8013,5.99,2017-04-28
26711,403,9058,2.99,2017-04-30
26712,403,9486,7.99,2017-04-30
26713,403,9794,4.99,2017-04-30
26714,403,10109,5.99,2017-04-30
26715,404,3927,2.99,2017-04-06
26716,404,4495,2.99,2017-04-08
26717,404,4615,8.99,2017-04-08
26718,404,4653,4.99,2017-04-08
26719,404,4963,4.99,2017-04-08
26720,404,5632,3.99,2017-04-10
26721,404,6114,1.99,2017-04-11
26722,404,6779,0.99,2017-04-12
26723,404,6964,4.99,2017-04-26
26724,404,8058,5.99,2017-04-28
26725,404,8455,3.99,2017-04-29
26726,404,9206,4.99,2017-04-30
26727,404,9472,4.99,2017-04-30
26728,404,9824,2.99,2017-04-30
26729,405,4223,0.99,2017-04-07
26730,405,4401,0.99,2017-04-07
26731,405,5040,7.99,2017-04-09
26732,405,5231,0.99,2017-04-09
26733,405,5512,1.99,2017-04-09
26734,405,6110,2.99,2017-04-11
26735,405,7455,2.99,2017-04-27
26736,405,7759,0.99,2017-04-28
26737,405,8482,2.99,2017-04-29
26738,405,8955,5.99,2017-04-30
26739,405,9569,0.99,2017-04-30
26740,406,4264,4.99,2017-04-07
26741,406,5098,4.99,2017-04-09
26742,406,5263,0.99,2017-04-09
26743,406,5766,0.99,2017-04-10
26744,406,6439,2.99,2017-04-11
26745,406,7109,5.99,2017-04-27
26746,406,7171,4.99,2017-04-27
26747,406,7259,4.99,2017-04-27
26748,406,7604,7.99,2017-04-27
26749,406,8080,4.99,2017-04-28
26750,406,8295,2.99,2017-04-29
